"","Time","Name","Lon","Lat","Description","newtime"
"656","Sat, 27 Aug 11 14:07:55 +0000","Ireneapocolypse",-74.4573798111717,40.7955033557923,"@",2011-08-27
"657","Mon, 15 Aug 11 21:33:23 +0000","Hotel Du Nord",12.5621231161038,55.672246813146,"@",2011-08-15
"658","Sun, 14 Aug 11 17:11:47 +0000","KIWI, Glamsbjerg",10.1061637159693,55.2815258648459,"@",2011-08-14
"659","Fri, 05 Aug 11 00:32:33 +0000","Sweet Lucy's",-74.4792512568736,40.7945508091732,"@",2011-08-05
"660","Thu, 04 Aug 11 22:41:28 +0000","Urban Table",-74.4688682397429,40.7920762974919,"@",2011-08-04
"661","Thu, 04 Aug 11 22:07:25 +0000","SmartWorld Coffee",-74.4791940203116,40.7946346864805,"@",2011-08-04
"662","Thu, 04 Aug 11 20:22:29 +0000","Newark Liberty International Airport (EWR)",-74.181654164921,40.6964132609587,"@",2011-08-04
"663","Thu, 04 Aug 11 14:05:18 +0000","JSM 2011",-80.1370330881352,25.7952829770545,"@",2011-08-04
"664","Thu, 04 Aug 11 00:46:05 +0000","Hofbru Mnchen Beer Hall",-80.1385814440301,25.7905743160978,"@",2011-08-04
"665","Wed, 03 Aug 11 22:59:52 +0000","SUSHISAMBA dromo",-80.1343343024311,25.7906337961808,"@",2011-08-03
"666","Wed, 03 Aug 11 20:33:15 +0000","Starbucks",-80.1295635140149,25.7874556769787,"@",2011-08-03
"667","Wed, 03 Aug 11 18:51:02 +0000","Nexxt Cafe",-80.1294599168107,25.7913536342971,"@",2011-08-03
"668","Wed, 03 Aug 11 14:59:50 +0000","JSM 2011",-80.1337727262516,25.7945119802448,"@",2011-08-03
"669","Wed, 03 Aug 11 06:57:07 +0000","Liquor Lounge Cafe",-80.1294926317308,25.7922249092143,"@",2011-08-03
"670","Wed, 03 Aug 11 03:24:54 +0000","Maxine's Bistro &amp; Bar",-80.1294871792449,25.7923160157962,"@",2011-08-03
"671","Tue, 02 Aug 11 12:27:27 +0000","JSM 2011",-80.1320389047624,25.7969380491077,"@",2011-08-02
"672","Tue, 02 Aug 11 03:22:23 +0000","Polar Bar",-80.1385814440301,25.7905228582626,"@",2011-08-02
"673","Tue, 02 Aug 11 02:09:57 +0000","Soprano Cafe",-80.1349340399237,25.7906860891927,"@",2011-08-02
"674","Mon, 01 Aug 11 18:13:51 +0000","JSM 2011",-80.1328403926345,25.7961579415476,"@",2011-08-01
"675","Sun, 31 Jul 11 21:08:56 +0000","Newark Liberty International Airport (EWR)",-74.1771708224618,40.6965921671981,"@",2011-07-31
"676","Sun, 31 Jul 11 16:49:58 +0000","The Morristown Green",-74.4816494520729,40.7968356809087,"@",2011-07-31
"677","Sun, 31 Jul 11 16:18:50 +0000","South Street Creamery",-74.4765668420552,40.7931487493782,"@",2011-07-31
"678","Sat, 30 Jul 11 23:00:31 +0000","Raul's Empanadas Town",-74.477545599327,40.7976962785986,"@",2011-07-30
"679","Fri, 29 Jul 11 22:56:05 +0000","Clearview Cinemas: Headquarters Theatre 10",-74.4805963107171,40.8005679835663,"@",2011-07-29
"680","Fri, 29 Jul 11 18:01:03 +0000","Monterey Gourmet",-74.5554966292847,40.7211643838567,"@",2011-07-29
"681","Wed, 27 Jul 11 22:56:08 +0000","Ninety Acres Restaurant",-74.6411554231361,40.7065232842612,"@",2011-07-27
"682","Wed, 27 Jul 11 16:57:37 +0000","Smashburger",-74.392905989985,40.7870057465607,"@",2011-07-27
"683","Tue, 26 Jul 11 22:13:19 +0000","Hanover Lanes",-74.3831192246228,40.8100520774485,"@",2011-07-26
"684","Mon, 25 Jul 11 15:51:39 +0000","Whole Foods Market",-74.4064313436772,40.753687644039,"@",2011-07-25
"685","Mon, 25 Jul 11 15:40:33 +0000","Starbucks",-74.4061564948901,40.7536931877282,"@",2011-07-25
"686","Sun, 24 Jul 11 21:42:17 +0000","Cottage II",-74.4771105967676,40.7929675432396,"@",2011-07-24
"687","Sun, 24 Jul 11 17:46:17 +0000","The Funplex",-74.3768483120687,40.8100968638621,"@",2011-07-24
"688","Sat, 23 Jul 11 17:53:08 +0000","Ginty Pool",-74.4658802900185,40.7782698872588,"@",2011-07-23
"689","Thu, 21 Jul 11 19:44:42 +0000","Stout",-73.988693213401,40.749886699155,"@",2011-07-21
"690","Thu, 21 Jul 11 15:34:02 +0000","Citi Field",-73.8465095474531,40.758053434674,"@",2011-07-21
"691","Thu, 21 Jul 11 12:43:30 +0000","Starbucks",-74.4817124114105,40.7964097840613,"@",2011-07-21
"692","Mon, 18 Jul 11 17:52:43 +0000","Takuma",-74.4154724868705,40.7581570743593,"@",2011-07-18
"693","Mon, 18 Jul 11 12:10:25 +0000","Starbucks",-74.3929288957697,40.7887951484382,"@",2011-07-18
"694","Sun, 17 Jul 11 19:05:03 +0000","Ginty Pool",-74.4656456021655,40.7785370547883,"@",2011-07-17
"695","Sat, 16 Jul 11 17:10:38 +0000","Ginty Pool",-74.4654223622104,40.7786415905307,"@",2011-07-16
"696","Sat, 16 Jul 11 00:44:34 +0000","Dublin Pub",-74.4782438906587,40.7947069603846,"@",2011-07-16
"697","Fri, 15 Jul 11 13:21:26 +0000","Original Pancake House",-74.4240551352274,40.8177168655193,"@",2011-07-15
"698","Wed, 13 Jul 11 13:04:45 +0000","Panera Bread",-74.3919095855059,40.7868053164632,"@",2011-07-13
"699","Mon, 11 Jul 11 21:57:17 +0000","Brooklyn Diner",-73.9862426550551,40.7564185352329,"@",2011-07-11
"700","Sun, 10 Jul 11 21:19:32 +0000","Ginty Pool",-74.4657944286451,40.7784560948861,"@",2011-07-10
"701","Sun, 10 Jul 11 17:38:54 +0000","REI",-74.369563469239,40.8063141657774,"@",2011-07-10
"702","Sat, 09 Jul 11 17:59:38 +0000","Saturn Playground (Kid's Kingdom)",-74.4658173250155,40.773392830886,"@",2011-07-09
"703","Sat, 09 Jul 11 15:18:33 +0000","SmartWorld Coffee",-74.4790852707923,40.7945086949586,"@",2011-07-09
"704","Fri, 08 Jul 11 22:39:22 +0000","J &amp; J Taxi",-74.4780836273196,40.7956844089671,"@",2011-07-08
"705","Fri, 08 Jul 11 19:18:25 +0000","AT&amp;T Shannon Laboratory",-74.4136917787391,40.7750426137545,"@",2011-07-08
"706","Thu, 07 Jul 11 22:40:23 +0000","Ginty Field",-74.4652506389756,40.7802696543831,"@",2011-07-07
"707","Thu, 07 Jul 11 16:33:48 +0000","Qdoba Mexican Grill",-74.3905294988493,40.7891346452219,"@",2011-07-07
"708","Tue, 05 Jul 11 23:19:32 +0000","Ginty Pool",-74.4657371877063,40.7780425425407,"@",2011-07-05
"709","Mon, 04 Jul 11 01:43:01 +0000","The Baskin Secret Sanctum",-74.4611635766071,40.778775596661,"@",2011-07-04
"710","Sat, 02 Jul 11 19:53:21 +0000","Ginty Pool",-74.4657429118011,40.7779902041124,"@",2011-07-02
"711","Sat, 02 Jul 11 00:38:29 +0000","The Baskin Secret Sanctum",-74.4617989664731,40.7788822919167,"@",2011-07-02
"712","Fri, 01 Jul 11 17:16:59 +0000","SmartWorld Coffee",-74.479153954707,40.7946098693075,"@",2011-07-01
"713","Thu, 30 Jun 11 21:19:11 +0000","Milano Gourmet Pizza",-74.4791997439686,40.7947851527216,"@",2011-06-30
"714","Tue, 28 Jun 11 16:11:18 +0000","Whole Foods Market",-74.4056297001955,40.753079438843,"@",2011-06-28
"715","Fri, 24 Jun 11 16:49:41 +0000","AT&amp;T Shannon Laboratory",-74.4133654090767,40.7750603650045,"@",2011-06-24
"716","Fri, 24 Jun 11 00:14:52 +0000","South Street Creamery",-74.4764008534396,40.7928362350394,"@",2011-06-24
"717","Thu, 23 Jun 11 23:09:59 +0000","Guerriero's",-74.4764008534396,40.7928362350394,"@",2011-06-23
"718","Thu, 23 Jun 11 19:46:42 +0000","AT&amp;T Shannon Laboratory",-74.4128844421665,40.775356185423,"@",2011-06-23
"719","Thu, 23 Jun 11 13:05:10 +0000","Panera Bread",-74.3915087315601,40.7870975258602,"@",2011-06-23
"720","Wed, 22 Jun 11 19:36:29 +0000","AT&amp;T Shannon Laboratory",-74.4159935267122,40.7673240291022,"@",2011-06-22
"721","Tue, 21 Jun 11 19:00:57 +0000","Hilton East Brunswick Hotel &amp; Executive Meeting Center",-74.4195720557715,40.4830042932546,"@",2011-06-21
"722","Mon, 20 Jun 11 16:58:11 +0000","Hilton East Brunswick Hotel &amp; Executive Meeting Center",-74.4091969859749,40.479983370594,"@",2011-06-20
"723","Sun, 19 Jun 11 18:03:25 +0000","Starbucks",-74.392533770572,40.7894067600532,"@",2011-06-19
"724","Sat, 18 Jun 11 22:14:50 +0000","South Street Creamery",-74.476658421914,40.7928909358435,"@",2011-06-18
"725","Sat, 18 Jun 11 20:32:33 +0000","Morristown High School",-74.485644463513,40.8013867844283,"@",2011-06-18
"726","Sat, 18 Jun 11 16:40:15 +0000","Ginty Pool",-74.4657543599899,40.7781511539284,"@",2011-06-18
"727","Thu, 16 Jun 11 12:43:26 +0000","Starbucks",-74.3922589003532,40.7885963708796,"@",2011-06-16
"728","Wed, 15 Jun 11 16:13:15 +0000","AT&amp;T Shannon Laboratory",-74.4132508932637,40.7755129813032,"@",2011-06-15
"729","Mon, 13 Jun 11 18:59:21 +0000","AT&amp;T Shannon Laboratory",-74.4136516982865,40.7758097270426,"@",2011-06-13
"730","Sun, 12 Jun 11 18:51:39 +0000","Rettigs Gymnastics",-74.4481633411247,40.8074380536643,"@",2011-06-12
"731","Sat, 11 Jun 11 21:51:12 +0000","J &amp; J Taxi",-74.4784842853935,40.794440623944,"@",2011-06-11
"732","Sat, 11 Jun 11 15:12:16 +0000","Original Pancake House",-74.4269808131191,40.8260289698474,"@",2011-06-11
"733","Fri, 10 Jun 11 14:46:56 +0000","Thomas Jefferson Elementary School",-74.479119612753,40.7869226658064,"@",2011-06-10
"734","Thu, 09 Jun 11 16:58:49 +0000","Qdoba Mexican Grill",-74.390867363374,40.7893165033021,"@",2011-06-09
"735","Wed, 08 Jun 11 23:38:35 +0000","Milano Gourmet Pizza",-74.4791310600718,40.7946550083208,"@",2011-06-08
"736","Tue, 07 Jun 11 00:23:58 +0000","Denville Dairy",-74.4770648069619,40.8921163603567,"@",2011-06-07
"737","Sat, 04 Jun 11 18:26:20 +0000","The Teaching Room",-74.4765210521079,40.7928430919536,"@",2011-06-04
"738","Sat, 04 Jun 11 15:52:26 +0000","Sweet Lucy's",-74.4795030975254,40.7950151288998,"@",2011-06-04
"739","Sat, 04 Jun 11 15:35:54 +0000","SmartWorld Coffee",-74.4790394815008,40.7945410322954,"@",2011-06-04
"740","Fri, 03 Jun 11 18:47:02 +0000","TM Ward Coffee",-74.3823690174416,40.7403203328196,"@",2011-06-03
"741","Fri, 03 Jun 11 18:43:08 +0000","Chatham Sandwich Shop",-74.3823690174416,40.7403203328196,"@",2011-06-03
"742","Fri, 03 Jun 11 14:05:48 +0000","Royal Sonesta Harbor Court",-76.6124476120184,39.282306685529,"@",2011-06-03
"743","Fri, 03 Jun 11 04:49:09 +0000","Pub Dog Pizza &amp; Drafthouse",-76.6135477614405,39.2771648074701,"@",2011-06-03
"744","Fri, 03 Jun 11 02:59:40 +0000","Ryleigh's Oyster",-76.6177508091073,39.2757818378339,"@",2011-06-03
"745","Thu, 02 Jun 11 22:31:55 +0000","Mezze",-76.5939467575396,39.2808146704521,"@",2011-06-02
"746","Thu, 02 Jun 11 19:15:59 +0000","Peace &amp; A Cup of Joe",-76.6265006024049,39.285822795504,"@",2011-06-02
"747","Thu, 02 Jun 11 18:48:36 +0000","Babe Ruth Birthplace &amp; Museum",-76.6246954072966,39.2854729802536,"@",2011-06-02
"748","Thu, 02 Jun 11 17:10:18 +0000","Matsuri Japanese Restaurant",-76.6141965630661,39.2766426908439,"@",2011-06-02
"749","Wed, 01 Jun 11 22:09:32 +0000","Blue Agave",-76.6126902098851,39.2773686615447,"@",2011-06-01
"750","Wed, 01 Jun 11 11:03:20 +0000","Amtrak Acela Express 2103",-75.0135693543723,40.0265799624524,"@",2011-06-01
"751","Tue, 31 May 11 22:11:49 +0000","Florham Park Roller Rink",-74.3892467531363,40.7873642759015,"@",2011-05-31
"752","Sun, 29 May 11 13:00:00 +0000","Hilton Garden Inn",-72.0616622755359,41.370018907214,"@",2011-05-29
"753","Sun, 29 May 11 00:52:52 +0000","Latitude 41 Restaurant &amp; Tavern",-71.9636158346522,41.3635936993854,"@",2011-05-29
"754","Sat, 28 May 11 18:07:11 +0000","Olde Mystic Village",-71.9571847839119,41.3734427340313,"@",2011-05-28
"755","Fri, 27 May 11 22:22:29 +0000","Hilton Garden Inn",-72.0614771050572,41.3701029738311,"@",2011-05-27
"756","Fri, 27 May 11 21:24:02 +0000","I-95S Madison Service Plaza",-72.5805196842534,41.2910727328587,"@",2011-05-27
"757","Fri, 27 May 11 19:51:50 +0000","I-95S Fairfield Service Plaza",-73.255926925664,41.1468458884831,"@",2011-05-27
"758","Thu, 26 May 11 18:39:26 +0000","AT&amp;T Shannon Laboratory",-74.4132165385054,40.7749335872712,"@",2011-05-26
"759","Thu, 26 May 11 13:13:35 +0000","SmartWorld Coffee",-74.4790394815008,40.794198214931,"@",2011-05-26
"760","Thu, 26 May 11 12:57:38 +0000","SmartWorld Coffee",-74.4790394815008,40.794198214931,"@",2011-05-26
"761","Wed, 25 May 11 21:47:12 +0000","South Street Creamery",-74.4767786204063,40.7927770797596,"@",2011-05-25
"762","Tue, 24 May 11 23:01:31 +0000","Friendly's",-74.4572481507015,40.7895078757469,"@",2011-05-24
"763","Tue, 24 May 11 22:57:39 +0000","Friendly's",-74.4572481507015,40.7895078757469,"@",2011-05-24
"764","Mon, 23 May 11 13:35:14 +0000","SmartWorld Coffee",-74.4789192845542,40.7943313850054,"@",2011-05-23
"765","Wed, 18 May 11 13:08:01 +0000","SmartWorld Coffee",-74.4788677715518,40.7944788178878,"@",2011-05-18
"766","Mon, 16 May 11 16:20:37 +0000","Zebu Forno",-74.4807851897943,40.7961955243048,"@",2011-05-16
"767","Sun, 15 May 11 20:49:24 +0000","Scojo's",-74.1700213296094,39.6568318476986,"@",2011-05-15
"768","Sat, 14 May 11 16:45:22 +0000","Sweet Lucy's",-74.4789650738769,40.7948301711761,"@",2011-05-14
"769","Sat, 14 May 11 16:35:37 +0000","SmartWorld Coffee",-74.4789650738769,40.7948301711761,"@",2011-05-14
"770","Sat, 14 May 11 16:35:14 +0000","The Famished Frog",-74.478552969543,40.7950536059334,"@",2011-05-14
"771","Sun, 08 May 11 22:34:57 +0000","The Famished Frog",-74.4824507510499,40.7972112839786,"@",2011-05-08
"772","Fri, 06 May 11 21:26:35 +0000","Wechsler's Currywurst",-73.985737618066,40.7271342836606,"@",2011-05-06
"773","Fri, 06 May 11 21:25:01 +0000","Starbucks",-74.00598970648,40.7147619878002,"@",2011-05-06
"774","Fri, 06 May 11 19:33:33 +0000","Blaue Gans",-74.0089564661949,40.7164424505277,"@",2011-05-06
"775","Sat, 30 Apr 11 19:18:20 +0000","South Street Creamery",-74.4768530289555,40.7929659570974,"@",2011-04-30
"776","Fri, 29 Apr 11 23:47:50 +0000","La Estacion (Raul's Taco Town)",-74.4740655487259,40.7968946431772,"@",2011-04-29
"777","Mon, 25 Apr 11 23:33:27 +0000","South Street Creamery",-74.4767671729343,40.7927079078249,"@",2011-04-25
"778","Sat, 23 Apr 11 18:00:29 +0000","The Metropolitan Museum of Art",-73.9620740003981,40.7801578138992,"@",2011-04-23
"779","Sat, 23 Apr 11 16:41:39 +0000","Central Park - The Ramble",-73.9727668951922,40.7783311051265,"@",2011-04-23
"780","Sat, 23 Apr 11 14:52:42 +0000","Sweet Lucy's",-74.4793542826384,40.7949657171136,"@",2011-04-23
"781","Sun, 17 Apr 11 20:05:02 +0000","The Teaching Room",-74.4765038808746,40.7924399656689,"@",2011-04-17
"782","Sun, 17 Apr 11 19:38:57 +0000","South Street Creamery",-74.4766641456536,40.7929544926942,"@",2011-04-17
"783","Sun, 17 Apr 11 14:43:01 +0000","Presbyterian Church in Morristown",-74.4797778323703,40.797013150693,"@",2011-04-17
"784","Sun, 17 Apr 11 00:42:48 +0000","Marjan Persian Grill",-74.4816551756499,40.8006747959971,"@",2011-04-17
"785","Sat, 16 Apr 11 16:00:28 +0000","The Teaching Room",-74.4765496708264,40.7926442263167,"@",2011-04-16
"786","Sat, 16 Apr 11 15:42:17 +0000","Sweet Lucy's",-74.4792054676255,40.7943900103248,"@",2011-04-16
"787","Sat, 16 Apr 11 15:26:44 +0000","SmartWorld Coffee",-74.4792054676255,40.7943900103248,"@",2011-04-16
"788","Fri, 15 Apr 11 21:35:02 +0000","Qdoba Mexican Grill",-74.3911937742567,40.7880485065586,"@",2011-04-15
"789","Fri, 15 Apr 11 21:23:07 +0000","Trader Joe's",-74.3915659964646,40.7886116656079,"@",2011-04-15
"790","Fri, 15 Apr 11 18:47:27 +0000","AT&amp;T Shannon Laboratory",-74.4131363773769,40.7749756474302,"@",2011-04-15
"791","Fri, 15 Apr 11 13:10:30 +0000","Starbucks",-74.3930434246489,40.7891006269165,"@",2011-04-15
"792","Thu, 14 Apr 11 21:25:19 +0000","Morris Twp Municipal Building",-74.4674257875834,40.7829398628888,"@",2011-04-14
"793","Thu, 14 Apr 11 12:28:12 +0000","Chicago O'Hare International Airport (ORD)",-87.9051756628289,41.9813842419743,"@",2011-04-14
"794","Wed, 13 Apr 11 19:25:25 +0000","Starbucks",-93.2294783974759,44.9736858245566,"@",2011-04-13
"795","Wed, 13 Apr 11 15:19:24 +0000","Chicago O'Hare International Airport (ORD)",-87.9108183774093,41.9766489500621,"@",2011-04-13
"796","Mon, 11 Apr 11 23:22:34 +0000","South Street Creamery",-74.476211969652,40.7926412865025,"@",2011-04-11
"797","Sun, 10 Apr 11 22:55:46 +0000","South Street Creamery",-74.4772651372738,40.792636292564,"@",2011-04-10
"798","Wed, 06 Apr 11 00:32:10 +0000","Food For Thought",-76.7250534867234,37.2941051492338,"@",2011-04-06
"799","Mon, 04 Apr 11 19:08:38 +0000","Blue Talon Bistro",-76.7070933412432,37.2720295787324,"@",2011-04-04
"800","Sun, 27 Mar 11 18:19:37 +0000","Mediterra Restaurant &amp; Taverna",-74.6619287887633,40.3507284362608,"@",2011-03-27
"801","Sat, 26 Mar 11 15:13:16 +0000","The Teaching Room",-74.4765553945695,40.7927319259899,"@",2011-03-26
"802","Mon, 21 Mar 11 23:58:49 +0000","Nonna's Pizza &amp; Italian Restaurant",-74.3912567657618,40.7889261775042,"@",2011-03-21
"803","Wed, 16 Mar 11 02:14:27 +0000","(mt) Media Temple SXSWi Closing Party",-97.7349627250022,30.2689186926474,"@",2011-03-16
"804","Tue, 15 Mar 11 20:23:11 +0000","Wild About Music",-97.7420124161575,30.2677570584595,"@",2011-03-15
"805","Tue, 15 Mar 11 20:09:27 +0000","Turf N' Surf Poboys",-97.7445481435037,30.2644774079146,"@",2011-03-15
"806","Tue, 15 Mar 11 00:35:02 +0000","Second Bar + Kitchen",-97.7436622200217,30.2643898875189,"@",2011-03-15
"807","Sun, 06 Mar 11 22:37:50 +0000","Perkins Restaurant &amp; Bakery",-74.0714313175321,41.521476281898,"@",2011-03-06
"808","Sat, 05 Mar 11 21:48:41 +0000","Jackson Gore Base Lodge",-72.716761709079,43.4227742207885,"@",2011-03-05
"809","Tue, 01 Mar 11 18:55:55 +0000","SmartWorld Coffee",-74.4785873116078,40.794396835869,"@",2011-03-01
"810","Sat, 26 Feb 11 20:07:21 +0000","Starbucks",-74.3994741032295,40.7491282601476,"@",2011-02-26
"811","Thu, 24 Feb 11 00:07:19 +0000","Mayo Performing Arts Center (MPAC)",-74.4784499433086,40.7945759297469,"@",2011-02-24
"812","Tue, 22 Feb 11 17:14:42 +0000","Whole Foods Market",-74.4056297001955,40.7537605716482,"@",2011-02-22
"813","Sun, 20 Feb 11 19:48:08 +0000","SmartWorld Coffee",-74.4788277058729,40.794753360792,"@",2011-02-20
"814","Thu, 10 Feb 11 05:09:10 +0000","The Pumphouse",-122.183087164313,47.6175914299457,"@",2011-02-10
"815","Sat, 29 Jan 11 23:11:12 +0000","The Famished Frog",-74.4817524764318,40.7973085122101,"@",2011-01-29
"816","Sat, 29 Jan 11 14:42:38 +0000","Original Pancake House",-74.4270437919562,40.8260521278561,"@",2011-01-29
"817","Thu, 27 Jan 11 17:35:06 +0000","Cosi",-74.4847973913144,40.7966065080782,"@",2011-01-27
"818","Thu, 27 Jan 11 17:34:13 +0000","The Morristown Green",-74.4829200816108,40.7975509473196,"@",2011-01-27
"819","Mon, 24 Jan 11 17:15:07 +0000","Zebu Forno",-74.4808367022347,40.7961591449591,"@",2011-01-24
"820","Fri, 21 Jan 11 20:27:46 +0000","Grand Central Oyster Bar",-73.9776511063753,40.7525647721663,"@",2011-01-21
"821","Thu, 06 Jan 11 14:01:45 +0000","SmartWorld Coffee",-74.478684614088,40.7945840245712,"@",2011-01-06
"822","Sun, 26 Dec 10 17:59:25 +0000","Mayo Performing Arts Center (MPAC)",-74.4783984301688,40.7943032913909,"@",2010-12-26
"823","Tue, 21 Dec 10 18:18:12 +0000","Smashburger",-74.3939023889,40.7879061849271,"@",2010-12-21
"824","Thu, 16 Dec 10 23:10:39 +0000","South Street Creamery",-74.4766412506941,40.7930624025329,"@",2010-12-16
"825","Thu, 16 Dec 10 20:25:10 +0000","South Street Creamery",-74.4769274374733,40.7929665226876,"@",2010-12-16
"826","Wed, 15 Dec 10 00:26:10 +0000","Chef Fredy's Table",-74.4823019386591,40.800338764944,"@",2010-12-15
"827","Tue, 14 Dec 10 15:58:54 +0000","SmartWorld Coffee",-74.4789765212057,40.7946337799796,"@",2010-12-14
"828","Sat, 11 Dec 10 00:35:29 +0000","The Famished Frog",-74.4824278568442,40.7972322809104,"@",2010-12-11
"829","Fri, 03 Dec 10 01:38:08 +0000","Hennessey's",-74.4726116914096,40.79617824197,"@",2010-12-03
"830","Wed, 24 Nov 10 16:05:47 +0000","Thomas Jefferson Elementary School",-74.4770247408722,40.7867169882369,"@",2010-11-24
"831","Tue, 23 Nov 10 13:36:46 +0000","Starbucks",-74.3928086403673,40.7888702577574,"@",2010-11-23
"832","Sat, 13 Nov 10 18:28:50 +0000","SmartWorld Coffee",-74.478741850816,40.7949395301957,"@",2010-11-13
"833","Sat, 13 Nov 10 01:43:32 +0000","Mayo Performing Arts Center (MPAC)",-74.4690399594511,40.7906030616284,"@",2010-11-13
"834","Mon, 08 Nov 10 14:23:12 +0000","SmartWorld Coffee",-74.478942179217,40.7943731572758,"@",2010-11-08
"835","Sat, 06 Nov 10 02:41:13 +0000","Dublin Pub",-74.4785243511507,40.7944992401749,"@",2010-11-06
"836","Thu, 04 Nov 10 23:17:27 +0000","Asahi Sushi",-74.4777573764993,40.7976674353366,"@",2010-11-04
"837","Thu, 04 Nov 10 19:50:18 +0000","Trap Rock Restaurant &amp; Brewery",-74.4350132969848,40.6887824338137,"@",2010-11-04
"838","Sun, 31 Oct 10 14:11:09 +0000","Shanghai Jazz",-74.4789192845542,40.7944858940788,"@",2010-10-31
"839","Sat, 30 Oct 10 22:48:37 +0000","Shanghai Jazz",-74.4165202907135,40.7597169090248,"@",2010-10-30
"840","Fri, 29 Oct 10 16:13:06 +0000","Trader Joe's",-74.3934442751474,40.7892284219539,"@",2010-10-29
"841","Thu, 28 Oct 10 12:33:20 +0000","SmartWorld Coffee",-74.4790337578386,40.7946609559161,"@",2010-10-28
"842","Tue, 26 Oct 10 12:38:31 +0000","Starbucks",-74.3939882850977,40.7886277167032,"@",2010-10-26
"843","Sun, 17 Oct 10 13:26:33 +0000","Greenberry's Coffee",-74.4811286057782,40.7973000777177,"@",2010-10-17
"844","Sat, 16 Oct 10 11:56:17 +0000","SmartWorld Coffee",-74.4787761928438,40.7945000367286,"@",2010-10-16
"845","Thu, 14 Oct 10 17:26:13 +0000","Smashburger",-74.3926482997048,40.7884908619565,"@",2010-10-14
"846","Fri, 08 Oct 10 00:43:44 +0000","Hennessey's",-74.4707170797963,40.7940251853155,"@",2010-10-08
"847","Thu, 07 Oct 10 22:29:29 +0000","Raul's Empanadas Town",-74.478009219291,40.7973399230212,"@",2010-10-07
"848","Sat, 02 Oct 10 00:13:15 +0000","South Street Creamery",-74.4766412506941,40.7926906078494,"@",2010-10-02
"849","Fri, 01 Oct 10 23:21:48 +0000","Aikou Restaurant",-74.4795088211724,40.7950545420307,"@",2010-10-01
"850","Wed, 29 Sep 10 15:47:20 +0000","Whole Foods Market",-74.4004074771933,40.7511073727141,"@",2010-09-29
"851","Wed, 22 Sep 10 01:35:08 +0000","Maxwell's",-74.0307036457407,40.7642539058589,"@",2010-09-22
"852","Tue, 21 Sep 10 12:39:36 +0000","Starbucks",-74.3930777832984,40.7888591673723,"@",2010-09-21
"853","Mon, 20 Sep 10 22:47:15 +0000","Friendly's",-74.4624400782513,40.7867888044841,"@",2010-09-20
"854","Sat, 18 Sep 10 22:19:05 +0000","Zebu Forno",-74.4807680189775,40.7961497112779,"@",2010-09-18
"855","Sat, 18 Sep 10 22:18:33 +0000","Pamir",-74.4807680189775,40.7961497112779,"@",2010-09-18
"856","Fri, 17 Sep 10 16:28:01 +0000","South Street Creamery",-74.4770247408722,40.7929122915707,"@",2010-09-17
"857","Fri, 17 Sep 10 16:25:35 +0000","Thomas Jefferson Elementary School",-74.4798808578265,40.7868726980473,"@",2010-09-17
"858","Thu, 16 Sep 10 22:18:39 +0000","Thomas Jefferson Elementary School",-74.4806478232128,40.7868476553634,"@",2010-09-16
"859","Thu, 16 Sep 10 21:37:56 +0000","Raul's Empanadas Town",-74.477436848788,40.7975702914688,"@",2010-09-16
"860","Thu, 02 Sep 10 15:45:37 +0000","AT&amp;T Shannon Laboratory",-74.4028582763525,40.7727313781387,"@",2010-09-02
"861","Thu, 02 Sep 10 14:07:57 +0000","SmartWorld Coffee",-74.4787876401849,40.794409869578,"@",2010-09-02
"862","Sun, 29 Aug 10 04:06:35 +0000","Elliott Bay Book Company",-122.319927966128,47.6147952741705,"@",2010-08-29
"863","Sun, 29 Aug 10 04:05:35 +0000","Molly Moon's Homemade Ice Cream",-122.319927966128,47.6147952741705,"@",2010-08-29
"864","Sat, 28 Aug 10 20:17:10 +0000","Seattle Public Library",-122.333357072873,47.6062133014174,"@",2010-08-28
"865","Thu, 26 Aug 10 20:11:16 +0000","Dahlia Lounge",-122.340106420786,47.6130600877103,"@",2010-08-26
"866","Sat, 21 Aug 10 23:12:01 +0000","Starbucks",-123.130099006075,48.0778125529653,"@",2010-08-21
"867","Sat, 21 Aug 10 20:12:09 +0000","Carrie Blake Park",-123.083919006227,48.0811704999709,"@",2010-08-21
"868","Sun, 08 Aug 10 17:59:10 +0000","The Teaching Room",-74.4766927643487,40.7927990839217,"@",2010-08-08
"869","Sun, 08 Aug 10 17:45:38 +0000","South Street Creamery",-74.4767614491981,40.7926395221703,"@",2010-08-08
"870","Sun, 01 Aug 10 00:53:22 +0000","South Street Creamery",-74.4769617798555,40.7929181272699,"@",2010-08-01
"871","Sat, 31 Jul 10 23:44:53 +0000","Aikou Restaurant",-74.4794000718478,40.7949623501155,"@",2010-07-31
"872","Tue, 27 Jul 10 22:19:14 +0000","Isabella's",-74.348016470769,40.6511112239615,"@",2010-07-27
"873","Sun, 25 Jul 10 22:16:59 +0000","KDD 2010",-77.0522665890361,38.8484084089025,"@",2010-07-25
"874","Sun, 25 Jul 10 17:42:21 +0000","KDD 2010",-77.0528625041367,38.8489924644875,"@",2010-07-25
"875","Sat, 24 Jul 10 19:56:56 +0000","National Museum of American History",-77.029985124711,38.891329063126,"@",2010-07-24
"876","Sat, 24 Jul 10 13:33:07 +0000","KDD 2010",-77.0527500675505,38.8488794239874,"@",2010-07-24
